ap_id,link,nome_bairro,algl,condo,m2tot,m2util,qts,suite,vagas,mini_desc,res_desc
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-sgan-915-603737,"SGAN 915, ASA NORTE, BRASILIA",1.45,,,30 m²,1 Quarto,1 Suíte,1 Vaga,LOCAÇÃO APARTAMENTO 1 QUARTO ASA NORTE BRASÍLIA,"Composto de sala com copa, suíte, com armários, com cama de casal sem colchão, fogão cooktop com 2 bocas, imóvel com u... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-setor-placa-da-mercedes-nucleo-bandeirante-df-splm-conjunto-6-225366,"SPLM Conjunto 6, SETOR PLACA DA MERCEDES, NUCLEO BANDEIRANTE",500,,,33 m²,1 Quarto,,,,"Apartamento com 1 Quarto em ótimo acabamento. Este apartamento muito bem localizado no Núcleo Bandeirante, na SPLM Co... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-areal-aguas-claras-df-qs-7-praca-200-71006,"QS 7 Praça 200, AREAL, AGUAS CLARAS",650,,,40 m²,1 Quarto,1 Suíte,,"APARTAMENTO COM 1 DORMITÓRIO PARA ALUGAR, 40 M² POR R$ 650,00/MÊS - AREAL - ÁGUAS CLARAS/DF","VALOR DO ALUGUEL BRUTO: R$ 765,05 DESCONTO PONTUALIDADE: R$ 115,05. VALOR DO ALUGUEL LIQUIDO: R$ 650 TX. DE MANUTEN... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-guara-ii-guara-df-qe-46-conjunto-p-649076,"QE 46 Conjunto P, GUARA II, GUARA",800,,,42 m²,1 Quarto,,,KIT PARA LOCAÇÃO NA QE 46 DO GUARÁ II,"RIOS IMÓVEIS ALUGA KIT NA QE 46 CONJUNTO P CASA 06 KIT 01, GUARÁ/DF IMÓVEL DE FUNDOS COMPOSTA POR: - SALA - COZINHA - Q... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-ccsw-4-680124,"CCSW 4, SUDOESTE, BRASILIA",1.5,,,30 m²,1 Quarto,,,CCSW 04 LOTE 04 BLOCO B - EXCELENTE KIT MOBILIADA - SUDOESTE,"Alugue sem Fiador, sem burocracia e sem taxa de adesão, pagando apenas 10% do valor do aluguel mensal. Aprovação media... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-scrn-716-bloco-h-663940,"SCRN 716 Bloco H, ASA NORTE, BRASILIA",1.295,,,40 m²,1 Quarto,,,1 QUARTO - NOVINHO - COMPLETO,"MRC IMÓVEIS ALUGA: 1 QUARTO - NOVINHO - COMPLETO Apto 40m2, de canto, primeiro andar - com sala, quarto, banheiro, co... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-setor-placa-da-mercedes-nucleo-bandeirante-df-splm-conjunto-7-166598,"SPLM Conjunto 7, SETOR PLACA DA MERCEDES, NUCLEO BANDEIRANTE",700,,,40 m²,1 Quarto,,,,"Ótimo Apartamento no Núcleo Bandeirante, situado na SPLM Conjunto 07 Apartamento de 1 Quarto bem iluminado, apresent... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-sclrn-712-bloco-h-701515,"SCLRN 712 Bloco H, ASA NORTE, BRASILIA",1.4,,,48 m²,1 Quarto,1 Suíte,,,Empreendimento Imobiliário Aliança ALUGA: Excelente Apartamento de 1 quarto - 712 Bloco H- Asa Norte Sala com vara... 12/02/23
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sul-aguas-claras-df-avenida-das-araucarias-196805,"Avenida das Araucárias, SUL, AGUAS CLARAS",1.2,,,30 m²,1 Quarto,1 Vaga,,KITNET NA AV DAS ARAUCÁRIAS- ED. REAL QUALITY,"IMÓVEL EM PROCESSO DE DESOCUPAÇÃO PREVISÃO PARA O INICIO DAS VISITAS EM 13/03/2023 Alugue sem Fiador, sem burocracia ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-rua-25-242798,"Rua 25, SUL, AGUAS CLARAS",1.2,,,30 m²,1 Quarto,1 Vaga,,"RUA 25 SUL, APTO 1 QTO, ED. PARK STYLE, ÁGUAS CLARAS","IMÓVEL EM PROCESSO DE DESOCUPAÇÃO PREVISÃO PARA O INICIO DAS VISITAS EM 24/02/2023 Alugue sem Fiador, sem burocraci... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-lago-norte-brasilia-df-ca-02-313266,"CA 02, LAGO NORTE, BRASILIA",1.15,,,35 m²,1 Quarto,1 Vaga,,CA 2 ED. GENESIS MOBILIADA GARAGEM,"Residencial Genesis Excelente kit mobiliada e dividida no 4º andar, 35m2, arejada, com iluminação natural e piso cerâmi... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-sul-brasilia-df-sqs-404-bloco-r-137354,"SQS 404 Bloco R, ASA SUL, BRASILIA",1.6,,,45 m²,1 Quarto,,,SQS 404 BLOCO R APTO 01QT- ÓTIMA LOCALIZAÇÃO E VISTA PARA O NASCENTE - ASA SUL,"Alugue sem Fiador, sem burocracia e sem taxa de adesão, pagando apenas 10% do valor do aluguel mensal. Aprovação media... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-sgan-912-modulo-d-694945,"SGAN 912 Módulo D, ASA NORTE, BRASILIA",1.2,,,30 m²,1 Quarto,1 Suíte,1 Vaga,"SGAN 912 - KIT MOBILIADA, DIVIDIDA, COM GARAGEM!","DALL'OCA IMÓVEIS ALUGA: Ótima kit, dividida, mobiliada, bem iluminada, composta por: - Sala com rack e mesa de escritó... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-velho-cruzeiro-df-sres-quadra-6-bloco-a-656933,"SRES Quadra 6 Bloco A, VELHO, CRUZEIRO",1,,,33 m²,1 Quarto,,,SRES 06 BLOCO A ENTRADA 52- EXCELENTE APTO 01 QRT- CRUZEIRO,"Alugue sem Fiador, sem burocracia e sem taxa de adesão, pagando apenas 10% do valor do aluguel mensal. Aprovação media... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sudoeste-brasilia-df-qmsw-4-645311,"QMSW 4, SUDOESTE, BRASILIA",950,,,30 m²,1 Quarto,1 Vaga,,MOBILIADO,"Kit pronta para morar. Possuí fogão, geladeira, cama, guarda roupas, painel para TV, cômoda, tudo que você precisa para... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-areal-aguas-claras-df-qs-5-686805,"QS 5, AREAL, AGUAS CLARAS",1.1,,,35 m²,1 Quarto,,,PRAÇA ÁGUAS CLARAS LOTE 5,"Apartamento de 35 m2 de 1 quarto, banheiro social, sala, cozinha. Sem armários. Localizado ao final da Avenida Sibipi... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-setor-de-desenvolvimento-economico-taguatinga-df-quadra-q-2-conjunto-b-689517,"Quadra Q 2 Conjunto B, SETOR DE DESENVOLVIMENTO ECONOMICO, TAGUATINGA",730,,,42 m²,1 Quarto,,,T. VERAS RESIDENCIAL AMBIENTE FAMILIAR 61 9 8433 7131,SDE - M. Norte - RESIDENCIAL T. VERAS - 61 9 8433 7131 Próximo ao Shopping JK Apartamento amplo; 42m² de área útil; ... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-vicente-pires-vicente-pires-df-rua-3-chacara-81-98224,"Rua 3 Chacará 81, VICENTE PIRES, VICENTE PIRES",750,,,50 m²,1 Quarto,1 Vaga,,"PRIMEIRO ANDAR, ED. MIGUEL ARCHANJO TOLOZA INUSO NO ALUGUEL ÁGUA E CONDOMÍNIO",RU 03 CHÁCARA 81 LOTE 05 VICENTE PIRES APTO COM 01 QUARTO SALA GRANDE BANHEIRO SOCIAL COZINHA ÁREA DE SERVIÇO E GARAG... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-samambaia-norte-samambaia-df-qs-425-conjunto-a-598086,"QS 425 Conjunto A, SAMAMBAIA NORTE, SAMAMBAIA",750,,,32 m²,1 Quarto,,,"AP13797 - QS 425, SAFIRA COM 1 QUARTO, 32M² ÓTIMA LOCALIZAÇÃO. AGENDE SUA VISITA!","AP13797 - Qs 425, Safira com 1 quarto, 32m² ótima localização. Agende sua visita! Imóvel composto por sala, 01 quarto s... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-ade-aguas-claras-df-ade-conjunto-28-346576,"ADE Conjunto 28, ADE, AGUAS CLARAS",600,,,40 m²,1 Quarto,,,"KITNET 01 QUARTO, ADE (ÁREA DE DESENVOLVIMENTO ECONÔMICO) - ÁGUAS CLARAS, BRASILÍA","Branco Imóveis - Aluga Kitinet na ADE, proximo ao Costa Atacadão. KITNET COMPOSTO POR 1 QUARTO, SALA, COZINHA E 1 BANHE... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-207-bloco-c-597336,"CLN 207 Bloco C, ASA NORTE, BRASILIA",599,,,31 m²,1 Quarto,,,,"CLN 207 BLOCO C - Kits de 31,77 m² à 43,65 m² *3 MESES DE CARÊNCIA* Excelente prédio com salas e kits residenciais, ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-sul-taguatinga-df-csa-2-690234,"CSA 2, TAGUATINGA SUL, TAGUATINGA",1.1,,,42 m²,1 Quarto,,,,APARTAMENTO LOCALIZADO EM TAGUATINGA 12/02/23
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-ceilandia-norte-ceilandia-df-qno-3-conjunto-f-649653,"QNO 3 Conjunto F, CEILANDIA NORTE, CEILANDIA",600,,,30 m²,1 Quarto,,,LOCAÇÃO KITCHENETTE CEILÂNDIA NORTE CEILÂNDIA,"Kitinete de 01 quarto, sala, cozinha americana, 01 banheiro social e área de serviço. Ótima localização, próximo de m... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sof-norte-setor-industrial-df-sofn-quadra-4-conjunto-f-685410,"SOFN Quadra 4 Conjunto F, SOF NORTE, SETOR INDUSTRIAL",650,,,36 m²,1 Quarto,,,"SOF/N QD 04 - ALUGO APTO DE 01 QUARTO, SALA, COZINHA E BANHEIRO",SOF/N QUADRA 04 CONJUNTO F LOTE 28 APTO 101 - 01 QUARTO - SALA - BANCADA DA COZINHA GRANITO - PIA COM CUBA EM INOX - W... 12/02/23
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-guara-ii-guara-df-qe-40-666743,"QE 40, GUARA II, GUARA",600,,,47 m²,1 Quarto,,,"APARTAMENTO 1 QUARTO PARA LOCAÇÃO GUARÁ II, BRASÍLIA","ALUGA KITNET QE 40 RUA 24, Guará II. Excelente oportunidade, o imóvel possui 50m², próximo ao comércio local da região. ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-quadras-economicas-lucio-costa-guara-df-eptg-qe-1-bloco-a-8-687726,"EPTG QE 1 Bloco A 8, QUADRAS ECONOMICAS LUCIO COSTA, GUARA",1.2,,,48 m²,1 Quarto,,,APARTAMENTO EM QUADRAS ECONÔMICAS LÚC...,Baroli Imóveis aluga Apartamento de 01 quarto nas Quadras Econômicas - Lúcio Costa Quarto com armário e ar condicionado ... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-quadra-205-185847,"Quadra 205, SUL, AGUAS CLARAS",1.25,,,34 m²,1 Quarto,1 Suíte,1 Vaga,RESIDENCIAL PAÇO LÍNEA,"EXELENTE APARTAMENTO DE 01 QUARTO DIVIDIDO COM 34 M² , SALA/ COZINHA AMERICANA COM ARMARIOS (não tem fogão), QUARTO SUIT... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-vicente-pires-vicente-pires-df-rua-4a-chacara-108-580168,"Rua 4A Chacará 108, VICENTE PIRES, VICENTE PIRES",800,,,47 m²,1 Quarto,,,,"O apartamento está localizado no bairro Setor Habitacional Vicente Pires possuindo 1 quarto, 1 banheiro com vazo acopla... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-recanto-das-emas-recanto-das-emas-df-quadra-203-conjunto-7-654477,"Quadra 203 Conjunto 7, RECANTO DAS EMAS, RECANTO DAS EMAS",690,,,50 m²,1 Quarto,,,,"APARTAMENTO COM 01 QUARTO, SALA, WC SOCIAL COM BLINDEX, COPA/COZINHA ESTILO AMERICANO, ÁREA DE SERVIÇOS COBERTA E GRADEA... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-samambaia-sul-samambaia-df-qn-316-conjunto-5-704118,"QN 316 Conjunto 5, SAMAMBAIA SUL, SAMAMBAIA",750,,,39 m²,1 Quarto,,,APARTAMENTO COM 01 QUARTO ÓTIMA LOCALIZAÇÃO,"Aluguel em Samambaia Sul - Qn 316 Aluga-se apartamento pertinho da parada de ônibus, Verdurão, bancos, academia, lojas a... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-sgan-911-127891,"SGAN 911, ASA NORTE, BRASILIA",1.4,,,30 m²,1 Quarto,1 Vaga,,SGAN 911 MODULO F - EXCELENTE KIT MOBILIADA - ED. GREEN PARK - ASA NORTE,"IMÓVEL EM PROCESSO DE DESOCUPAÇÃO PREVISÃO PARA O INICIO DAS VISITAS EM 03/03/2023 Alugue sem Fiador, sem burocracia e... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-sul-taguatinga-df-qsc-10-704121,"QSC 10, TAGUATINGA SUL, TAGUATINGA",750,,,45 m²,1 Quarto,,,ÓTIMA KIT EM TAGUATINGA SUL,"ALUGUEL EM TAGUATINGA - QSC 10 Aluga-se kitnet com 1 quarto, 1 cozinha americana, 1 banheiro e 1 sala. Valor : R$ 750,0... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-36-701930,"Rua 36, NORTE, AGUAS CLARAS",1.2,,,34 m²,1 Quarto,,,RUA 36 NORTE - 01 QUARTO COM ARMÁRIOS - ED. MOOVE - ÁGUAS CLARAS/DF,Sala; Quarto com armário; Cozinha com armários sob e sobre pia; Área de serviço. Prédio próximo a estação concessionári... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-samambaia-sul-samambaia-df-qn-306-conjunto-4-628653,"QN 306 Conjunto 4, SAMAMBAIA SUL, SAMAMBAIA",550,,,45 m²,1 Quarto,1 Suíte,,QN 306 - KIT COM EXCELENTE ESPAÇO INTERNO - ALUGUEL SIMPLIFICADO - 01 MÊS GRÁTIS,RMS Imóveis Aluga 01 MÊS GRÁTIS - Kit com 45m2; - WC Social; - Excelente localização; - Comércio estabelecido; - Pr... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sobradinho-sobradinho-df-quadra-8-comercio-local-6-636295,"Quadra 8 Comércio Local 6, SOBRADINHO, SOBRADINHO",650,,,50 m²,1 Quarto,,,,"APARTAMENTO PARA LOCAÇÃO QUADRA 08 IMÓVEL COMPOSTO POR 01 ESPAÇO PARA QUARTO, SALA CONJUGADA COM A COZINHA E BANHEIRO Ó... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-riacho-fundo-riacho-fundo-df-qs-16-conjunto-4-343829,"QS 16 Conjunto 4, RIACHO FUNDO, RIACHO FUNDO",600,,,45 m²,1 Quarto,,,"APARTAMENTO PARA LOCAÇÃO EM BRASÍLIA, RIACHO FUNDO I, 1 DORMITÓRIO, 1 BANHEIRO","Endereço: QS 16 Conjunto 4 Lote 09 apt 103 - Riacho Fundo I UM ÓTIMO APT DE 01 QUARTO, SALA, COZINHA, BANHEIRO E ÁR... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-lago-norte-brasilia-df-ca-05-690334,"CA 05, LAGO NORTE, BRASILIA",1.5,,,46 m²,1 Quarto,1 Suíte,,,"Bontempo Imobiliária vende com exclusividade Duplex Ed. Varandas 2 no CA 05, unidade com aproximadamente 46 m2, canto, p... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-velho-cruzeiro-df-sres-area-especial-a-703906,"SRES Área Especial A, VELHO, CRUZEIRO",1.55,,,30 m²,1 Quarto,1 Vaga,,,"Belíssima QUITINETE TOTALMENTE REFORMADA e MOBILIADA para aluguel situada em condomínio fechado no Cruzeiro Velho, no Ed... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-samambaia-sul-samambaia-df-qn-311-conjunto-e-408448,"QN 311 Conjunto E, SAMAMBAIA SUL, SAMAMBAIA",800,,,30 m²,1 Quarto,,,"KN1048 - QN 311 , KIT PARA ALUGAR COM 1 QUARTO 30M². AGENDE SUA VISITA!","KN1048 - Qn 311 , Kit para alugar com 1 quarto 30m². Agende sua visita! Kit composta de quarto, banheiro, prédio com el... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-7-694961,"Rua 7, NORTE, AGUAS CLARAS",1.6,,,41 m²,1 Quarto,1 Vaga,,"RUA 07 NORTE LOTES 3,5 E 7 BL A - ED.MAX HOME-LINDO APTO 01 QRT - AGUAS CLARAS","Alugue sem Fiador, sem burocracia e sem taxa de adesão, pagando apenas 10% do valor do aluguel mensal. Aprovação media... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-sul-taguatinga-df-qsb-7-234910,"QSB 7, TAGUATINGA SUL, TAGUATINGA",850,,,43 m²,1 Quarto,,,QSB 07 APARTAMENTO - 01 QUARTO - LOCALIZAÇÃO PRIVILEGIADA,Soares Imóveis Aluga - 01 Quarto; - Sala e cozinha americana; - WC Social; - Área de serviço; Excelente localização -... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-norte-taguatinga-df-cna-3-337031,"CNA 3, TAGUATINGA NORTE, TAGUATINGA",700,,,30 m²,1 Quarto,,,ALUGA-SE APARTAMENTO EM TAGUATINGA NORTE,"Frente para Praça do Di com: sala, cozinha americana e tanque, quarto e banheiro. Água dividida por 04 unidades (média d... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-403-bloco-a-271051,"CLN 403 Bloco A, ASA NORTE, BRASILIA",1,,,30 m²,1 Quarto,,,EXCELENTE KITNET NA ASA NORTE! PRÓXIMA A UNB EXCELENTE KITNET NA ASA NORTE! PRÓXIMA A UNB,"CLN 403 Bloco A Excelente Kitinet dividida, com espaços amplos e agradáveis. Localizada no centro de Brasília, conta com... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-rua-37-693682,"Rua 37, SUL, AGUAS CLARAS",1.5,,,36 m²,1 Quarto,1 Suíte,1 Vaga,", CONDOMÍNIO RESIDENCIAL ESPANHA","Alugo apartamento de 01 quarto, sala, cozinha, banheiro, armários, nascente, vista livre com a melhor área de lazer, 01 ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-rua-25-689010,"Rua 25, SUL, AGUAS CLARAS",1.4,,,35 m²,1 Quarto,,,"AP14480 - RUA 25 SUL, PARK STYLE COM 1 QUARTO, 35M². AGENDE SUA VISITA!","AP14480 - Rua 25 Sul, Park Style com 1 quarto, 35m². Agende sua visita! Imóvel composto por sala, 01quarto, banheiro s... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-scrn-708-709-bloco-b-694736,"SCRN 708/709 Bloco B, ASA NORTE, BRASILIA",1,,,30 m²,1 Quarto,1 Suíte,,,"Alugo 2 Apartamentos de 1 Quarto Cada SCRN 708/709 B !!! 1.000 !!! SCRN 708/709, Alugo 2 Apartamentos na Sobreloja. 1... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-riacho-fundo-riacho-fundo-df-cln-3-bloco-b-680351,"CLN 3 Bloco B, RIACHO FUNDO, RIACHO FUNDO",750,,,35 m²,1 Quarto,,,,"Lindo Apartamento no Riacho Fundo I. Imóvel em ótima localização, apresenta 1 quarto, sala , Cozinha bem arejada com ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-sul-taguatinga-df-qsf-1-area-especial-6-7-8-689596,"QSF 1 Área Especial 6/7/8, TAGUATINGA SUL, TAGUATINGA",1.7,,,42 m²,1 Quarto,1 Vaga,,,"Morar em uma cidade com comércio forte, e com muitas facilidades que o bairro oferece para o dia a dia, é um privilégio... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-ceilandia-norte-ceilandia-df-qno-3-conjunto-f-646492,"QNO 3 Conjunto F, CEILANDIA NORTE, CEILANDIA",600,,,30 m²,1 Quarto,,,LOCAÇÃO KITCHENETTE CEILÂNDIA NORTE CEILÂNDIA,"Kitinete de 01 quarto, sala, cozinha americana, 01 banheiro social e área de serviço. Ótima localização, próximo de m... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-riacho-fundo-riacho-fundo-df-cln-7-bloco-j-639679,"CLN 7 Bloco J, RIACHO FUNDO, RIACHO FUNDO",600,,,33 m²,1 Quarto,,,,"Apartamento de 1 quarto, excelente localização: na rua do Riacho Mall!! CLN 7 - Riacho Fundo I/DF Valor: R$ 600,00 Comp... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-nucleo-bandeirante-nucleo-bandeirante-df-terceira-avenida-blocos-1420a-1550b-615273,"Terceira Avenida Blocos 1420A/1550B, NUCLEO BANDEIRANTE, NUCLEO BANDEIRANTE",850,,,40 m²,1 Quarto,,,"APARTAMENTO PARA LOCAÇÃO EM BRASÍLIA, NÚCLEO BANDEIRANTE, 1 DORMITÓRIO, 1 BANHEIRO","Endereço: Terceira Avenida Blocos 1420A1550B Lote 1420 Apt 302 - N. Bandeirante UM APT COM 1 QUARTO, SALA, COZINHA,... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-guara-ii-guara-df-qe-40-conjunto-d-443551,"QE 40 Conjunto D, GUARA II, GUARA",850,,,50 m²,1 Quarto,,,AP12669 - QE 40 COM 1 QUARTO 50M². PORTA PREMIADA!,AP12669 - Qe 40 com 1 quarto 50m². Agende sua visita! Você acaba de encontrar uma Porta Premiada! As condições especi... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-avenida-das-araucarias-671307,"Avenida das Araucárias, SUL, AGUAS CLARAS",1.2,,,30 m²,1 Quarto,1 Vaga,,"AP3528 - AV ARAUCARIAS, REAL QUALITY COM 1 QUARTO, 30M². AGENDE SUA VISITA!","AP3528 - Av Araucarias, Real Quality com 1 quarto, 30m². Agende sua visita! Sala conjugada com cozinha, banheiro social... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-guara-ii-guara-df-rua-5-676310,"Rua 5, GUARA II, GUARA",700,,,50 m²,1 Quarto,,,,"Venha Conhecer!!! Polo de Modas rua 5 Lote 01 – Apartamento 203 – Guará II – DF. Alugo apartamento com de 1 quarto, co... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-cln-215-bloco-a-523749,"CLN 215 Bloco A, ASA NORTE, BRASILIA",650,,,30 m²,1 Quarto,,,,PARABÉNS!!! A SUA PROCURA ENCERRA POR AQUI... Pilotis Imóveis aluga apartamento em ótima localização na asa norte. Sit... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-samambaia-sul-samambaia-df-qr-313-conjunto-10-371638,"QR 313 Conjunto 10, SAMAMBAIA SUL, SAMAMBAIA",380,,,40 m²,1 Quarto,,,,EXECUTIVA IMÓVEIS ALUGA! APARTAMENTO NA SAMAMBAIA SUL. (QR 313 CONJUNTO 10 LOTE 04 APTO 301) - 01 QUARTO; - SALA; - CO... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-jardim-botanico-brasilia-df-condominio-san-diego-671229,"Condomínio San Diego, JARDIM BOTANICO, BRASILIA",1.7,,,50 m²,1 Quarto,,,APARTAMENTO NO EDIFÍCIO JOÃO PAULO II SITUADO NO CONDOMÍNIO SAN DIEGO,"JB ROCHA IMÓVEIS VENDE/ALUGA Apartamento no Edifício João Paulo II situado no Condomínio San Diego, com sala, 01 quart... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-norte-taguatinga-df-qng-28-676919,"QNG 28, TAGUATINGA NORTE, TAGUATINGA",650,,,40 m²,1 Quarto,,,QNG 28 LOTE 09 ALUGUEL APARTAMENTO 01 QUARTO,Excelente Apartamento Taguatinga - 01 Quarto; - Sala e cozinha americana; - Excelente espaço interno; - WC Social amplo... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-areal-aguas-claras-df-qs-7-rua-820-240736,"QS 7 Rua 820, AREAL, AGUAS CLARAS",800,,,30 m²,1 Quarto,1 Vaga,,"QS 07 RUA 820 - APARTAMENTO COM 1 DORMITÓRIO PARA ALUGAR, 30 M² POR R$ 1.066/MÊS - AREAL - ÁGUAS CLA","QS 07 RUA 820 - Apartamento com 1 dormitório para alugar, 30 m² por R$ 1.066/mês - Areal - Águas Claras/DF. Apartamento... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-sgan-912-440625,"SGAN 912, ASA NORTE, BRASILIA",1.1,,,30 m²,1 Quarto,1 Suíte,1 Vaga,EXCELENTE KITINETE EM CONDOMÍNIO FECHADO NO MASTER PLACE NA SGAN 912 CONJUNTO C.,EXCELENTE KITINETE em Condomínio fechado no MASTER PLACE na SGAN 912 Conjunto C. - 1º andar. - Unidade com +/- 30 m²;... 12/02/23
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-lago-norte-brasilia-df-ca-02-701358,"CA 02, LAGO NORTE, BRASILIA",1.45,,,33 m²,1 Quarto,1 Suíte,1 Vaga,MOBILIADO,"Excelente apartamento!! área privativa 33m², dividido em sala, cozinha americana, quarto, banheiro, todo mobiliado com g... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-sul-brasilia-df-sqs-409-bloco-f-702151,"SQS 409 Bloco F, ASA SUL, BRASILIA",1.5,,,37 m²,1 Quarto,,,,"MENDONÇA ALUGA APARTAMENTO BEMLOCALIZADO COMPOSTO DE: SALA 1 SUITE COZINHA/AREA DE SERVIÇO ALUGUEL R$ 1.500,0... 12/02/23"
